Date,District,Latitude,Longitude,Rainfall_mm,Temp_C,Humidity_pct,WindSpeed_ms
2019-01-01,Chennai,13.0827,80.2707,0.0,22.22,69.45,3.16
2019-01-02,Chennai,13.0827,80.2707,0.0,22.74,72.73,3.14
2019-01-03,Chennai,13.0827,80.2707,0.0,23.23,72.39,3.11
2019-01-04,Chennai,13.0827,80.2707,0.0,23.08,72.75,3.24
2019-01-05,Chennai,13.0827,80.2707,0.0,23.14,72.64,2.99
2019-01-06,Chennai,13.0827,80.2707,0.0,23.09,73.77,2.72
2019-01-07,Chennai,13.0827,80.2707,0.0,23.64,75.06,2.74
2019-01-08,Chennai,13.0827,80.2707,0.0,23.01,75.19,2.48
2019-01-09,Chennai,13.0827,80.2707,0.0,23.18,73.49,2.3
2019-01-10,Chennai,13.0827,80.2707,0.0,23.54,74.62,2.9
2019-01-11,Chennai,13.0827,80.2707,0.01,23.69,72.14,2.98
2019-01-12,Chennai,13.0827,80.2707,0.0,23.22,73.18,3.32
2019-01-13,Chennai,13.0827,80.2707,0.01,23.33,74.22,2.96
2019-01-14,Chennai,13.0827,80.2707,0.0,23.33,74.69,3.05
2019-01-15,Chennai,13.0827,80.2707,0.0,23.33,73.53,3.31
2019-01-16,Chennai,13.0827,80.2707,0.0,23.81,76.64,3.06
2019-01-17,Chennai,13.0827,80.2707,0.01,23.68,74.42,2.79
2019-01-18,Chennai,13.0827,80.2707,0.0,23.5,73.19,2.91
2019-01-19,Chennai,13.0827,80.2707,0.0,23.3,71.94,2.83
2019-01-20,Chennai,13.0827,80.2707,0.0,23.27,71.55,2.88
2019-01-21,Chennai,13.0827,80.2707,0.0,23.43,71.85,2.58
2019-01-22,Chennai,13.0827,80.2707,0.0,23.68,72.03,2.26
2019-01-23,Chennai,13.0827,80.2707,0.0,24.62,74.0,2.56
2019-01-24,Chennai,13.0827,80.2707,0.0,25.03,74.85,2.43
2019-01-25,Chennai,13.0827,80.2707,0.0,25.52,77.85,2.77
2019-01-26,Chennai,13.0827,80.2707,0.05,25.84,75.68,3.03
2019-01-27,Chennai,13.0827,80.2707,0.06,25.74,73.14,2.93
2019-01-28,Chennai,13.0827,80.2707,0.71,24.93,72.48,2.95
2019-01-29,Chennai,13.0827,80.2707,0.26,24.8,73.39,3.97
2019-01-30,Chennai,13.0827,80.2707,0.02,24.45,73.51,3.94
2019-01-31,Chennai,13.0827,80.2707,0.0,24.31,71.74,3.5
2019-02-01,Chennai,13.0827,80.2707,0.0,24.54,70.36,3.22
2019-02-02,Chennai,13.0827,80.2707,0.0,24.91,70.95,3.09
2019-02-03,Chennai,13.0827,80.2707,0.0,25.21,71.86,3.3
2019-02-04,Chennai,13.0827,80.2707,0.0,26.06,70.88,3.96
2019-02-05,Chennai,13.0827,80.2707,0.0,25.86,70.1,3.59
2019-02-06,Chennai,13.0827,80.2707,0.0,25.83,68.19,2.7
2019-02-07,Chennai,13.0827,80.2707,0.0,26.15,68.11,2.48
2019-02-08,Chennai,13.0827,80.2707,0.03,27.0,71.02,2.35
2019-02-09,Chennai,13.0827,80.2707,0.02,27.52,71.55,2.35
2019-02-10,Chennai,13.0827,80.2707,0.04,27.0,73.6,2.82
2019-02-11,Chennai,13.0827,80.2707,0.0,26.82,72.47,4.16
2019-02-12,Chennai,13.0827,80.2707,0.0,26.16,70.21,3.99
2019-02-13,Chennai,13.0827,80.2707,0.0,25.75,72.22,3.67
2019-02-14,Chennai,13.0827,80.2707,0.0,26.37,72.29,3.04
2019-02-15,Chennai,13.0827,80.2707,0.0,26.73,69.77,2.42
2019-02-16,Chennai,13.0827,80.2707,0.0,27.66,69.41,2.76
2019-02-17,Chennai,13.0827,80.2707,0.0,28.67,67.14,2.49
2019-02-18,Chennai,13.0827,80.2707,0.0,28.81,70.12,2.77
2019-02-19,Chennai,13.0827,80.2707,0.0,28.38,70.82,3.13
2019-02-20,Chennai,13.0827,80.2707,0.0,27.65,69.94,3.19
2019-02-21,Chennai,13.0827,80.2707,0.0,27.19,67.59,3.07
2019-02-22,Chennai,13.0827,80.2707,0.0,26.6,64.24,2.36
2019-02-23,Chennai,13.0827,80.2707,0.0,26.77,60.33,2.2
2019-02-24,Chennai,13.0827,80.2707,0.0,27.07,65.79,2.43
2019-02-25,Chennai,13.0827,80.2707,0.0,27.18,67.43,3.21
2019-02-26,Chennai,13.0827,80.2707,0.01,27.68,70.4,3.7
2019-02-27,Chennai,13.0827,80.2707,0.06,28.58,69.44,4.16
2019-02-28,Chennai,13.0827,80.2707,1.48,28.76,71.21,3.84
2019-03-01,Chennai,13.0827,80.2707,0.37,28.61,70.92,3.52
2019-03-02,Chennai,13.0827,80.2707,0.0,28.31,65.2,3.36
2019-03-03,Chennai,13.0827,80.2707,0.0,28.47,64.07,2.85
2019-03-04,Chennai,13.0827,80.2707,0.0,28.79,64.31,3.46
2019-03-05,Chennai,13.0827,80.2707,0.0,29.9,62.77,3.91
2019-03-06,Chennai,13.0827,80.2707,0.0,30.45,64.73,3.78
2019-03-07,Chennai,13.0827,80.2707,0.01,30.34,68.53,4.51
2019-03-08,Chennai,13.0827,80.2707,0.0,30.04,68.04,3.89
2019-03-09,Chennai,13.0827,80.2707,0.01,29.97,65.12,3.37
2019-03-10,Chennai,13.0827,80.2707,0.0,29.49,64.56,3.58
2019-03-11,Chennai,13.0827,80.2707,0.0,29.22,63.95,3.21
2019-03-12,Chennai,13.0827,80.2707,0.0,29.02,61.79,3.26
2019-03-13,Chennai,13.0827,80.2707,0.0,28.71,59.9,2.64
2019-03-14,Chennai,13.0827,80.2707,0.0,29.32,56.56,2.66
2019-03-15,Chennai,13.0827,80.2707,0.0,28.92,57.16,2.71
2019-03-16,Chennai,13.0827,80.2707,0.0,28.75,62.93,2.67
2019-03-17,Chennai,13.0827,80.2707,0.01,28.47,61.2,2.76
2019-03-18,Chennai,13.0827,80.2707,0.0,28.5,61.24,3.2
2019-03-19,Chennai,13.0827,80.2707,0.0,29.04,61.85,3.47
2019-03-20,Chennai,13.0827,80.2707,0.0,29.13,65.01,4.04
2019-03-21,Chennai,13.0827,80.2707,0.0,28.85,60.21,3.45
2019-03-22,Chennai,13.0827,80.2707,0.0,29.26,64.06,3.69
2019-03-23,Chennai,13.0827,80.2707,0.0,29.97,62.25,3.16
2019-03-24,Chennai,13.0827,80.2707,0.0,29.96,62.17,3.18
2019-03-25,Chennai,13.0827,80.2707,0.0,29.89,59.95,2.67
2019-03-26,Chennai,13.0827,80.2707,0.0,29.86,60.58,3.08
2019-03-27,Chennai,13.0827,80.2707,0.0,29.62,57.93,2.75
2019-03-28,Chennai,13.0827,80.2707,0.0,29.82,58.43,2.83
2019-03-29,Chennai,13.0827,80.2707,0.0,30.16,60.34,3.1
2019-03-30,Chennai,13.0827,80.2707,0.0,30.52,58.52,3.62
2019-03-31,Chennai,13.0827,80.2707,0.0,30.95,60.95,3.65
2019-04-01,Chennai,13.0827,80.2707,0.0,30.6,62.75,4.1
2019-04-02,Chennai,13.0827,80.2707,0.0,30.11,65.86,4.13
2019-04-03,Chennai,13.0827,80.2707,0.0,29.77,65.34,3.65
2019-04-04,Chennai,13.0827,80.2707,0.0,30.01,65.82,3.71
2019-04-05,Chennai,13.0827,80.2707,0.0,30.54,64.71,3.03
2019-04-06,Chennai,13.0827,80.2707,0.0,30.44,62.68,3.26
2019-04-07,Chennai,13.0827,80.2707,0.0,30.48,63.81,3.97
2019-04-08,Chennai,13.0827,80.2707,0.0,30.76,65.91,4.26
2019-04-09,Chennai,13.0827,80.2707,0.0,30.81,68.02,3.9
2019-04-10,Chennai,13.0827,80.2707,0.0,30.87,65.47,3.52
2019-04-11,Chennai,13.0827,80.2707,0.02,30.7,63.75,3.42
2019-04-12,Chennai,13.0827,80.2707,0.02,31.01,61.99,3.23
2019-04-13,Chennai,13.0827,80.2707,0.02,30.89,62.23,3.36
2019-04-14,Chennai,13.0827,80.2707,0.0,31.33,58.06,3.19
2019-04-15,Chennai,13.0827,80.2707,0.0,30.87,58.66,3.39
2019-04-16,Chennai,13.0827,80.2707,0.0,30.91,61.45,3.55
2019-04-17,Chennai,13.0827,80.2707,0.0,31.76,59.23,3.72
2019-04-18,Chennai,13.0827,80.2707,0.03,31.63,64.83,3.52
2019-04-19,Chennai,13.0827,80.2707,0.04,31.33,66.35,3.8
2019-04-20,Chennai,13.0827,80.2707,0.18,31.77,62.85,3.23
2019-04-21,Chennai,13.0827,80.2707,0.44,31.93,61.59,3.77
2019-04-22,Chennai,13.0827,80.2707,0.64,31.91,60.37,3.17
2019-04-23,Chennai,13.0827,80.2707,0.21,31.78,56.25,2.78
2019-04-24,Chennai,13.0827,80.2707,0.01,31.91,52.37,2.53
2019-04-25,Chennai,13.0827,80.2707,0.01,31.89,54.79,2.57
2019-04-26,Chennai,13.0827,80.2707,0.0,31.99,59.57,3.2
2019-04-27,Chennai,13.0827,80.2707,0.0,31.93,63.8,3.78
2019-04-28,Chennai,13.0827,80.2707,0.03,31.8,63.53,3.37
2019-04-29,Chennai,13.0827,80.2707,0.03,31.91,64.05,3.26
2019-04-30,Chennai,13.0827,80.2707,0.1,33.1,58.44,2.56
2019-05-01,Chennai,13.0827,80.2707,1.35,31.6,62.26,2.7
2019-05-02,Chennai,13.0827,80.2707,0.37,33.52,55.32,3.71
2019-05-03,Chennai,13.0827,80.2707,0.07,33.98,51.26,3.76
2019-05-04,Chennai,13.0827,80.2707,0.43,32.79,56.12,2.9
2019-05-05,Chennai,13.0827,80.2707,4.38,32.92,59.59,3.64
2019-05-06,Chennai,13.0827,80.2707,1.6,32.32,64.49,4.19
2019-05-07,Chennai,13.0827,80.2707,0.62,31.96,66.22,4.44
2019-05-08,Chennai,13.0827,80.2707,0.18,30.98,64.76,5.04
2019-05-09,Chennai,13.0827,80.2707,0.67,32.92,57.84,4.26
2019-05-10,Chennai,13.0827,80.2707,0.63,32.11,66.33,4.1
2019-05-11,Chennai,13.0827,80.2707,0.01,31.21,70.21,4.18
2019-05-12,Chennai,13.0827,80.2707,0.01,31.4,69.38,4.04
2019-05-13,Chennai,13.0827,80.2707,0.06,31.26,69.72,3.69
2019-05-14,Chennai,13.0827,80.2707,0.12,31.77,66.95,3.01
2019-05-15,Chennai,13.0827,80.2707,0.23,31.58,66.82,3.07
2019-05-16,Chennai,13.0827,80.2707,0.17,31.08,72.03,3.3
2019-05-17,Chennai,13.0827,80.2707,0.01,31.7,69.57,3.45
2019-05-18,Chennai,13.0827,80.2707,0.09,31.81,68.21,3.64
2019-05-19,Chennai,13.0827,80.2707,0.13,32.13,64.75,4.12
2019-05-20,Chennai,13.0827,80.2707,0.0,31.57,65.68,4.11
2019-05-21,Chennai,13.0827,80.2707,0.0,30.18,72.23,4.19
2019-05-22,Chennai,13.0827,80.2707,0.0,30.47,72.97,3.83
2019-05-23,Chennai,13.0827,80.2707,0.0,31.4,70.05,4.39
2019-05-24,Chennai,13.0827,80.2707,0.0,31.49,70.19,4.02
2019-05-25,Chennai,13.0827,80.2707,0.04,32.04,66.85,3.13
2019-05-26,Chennai,13.0827,80.2707,0.06,33.8,58.7,3.89
2019-05-27,Chennai,13.0827,80.2707,0.05,32.48,65.6,3.69
2019-05-28,Chennai,13.0827,80.2707,0.06,31.77,69.65,4.12
2019-05-29,Chennai,13.0827,80.2707,0.38,32.36,65.62,3.33
2019-05-30,Chennai,13.0827,80.2707,0.04,32.22,65.18,3.12
2019-05-31,Chennai,13.0827,80.2707,0.42,32.4,63.53,3.68
2019-06-01,Chennai,13.0827,80.2707,1.5,32.74,56.84,3.46
2019-06-02,Chennai,13.0827,80.2707,4.57,32.68,65.0,3.08
2019-06-03,Chennai,13.0827,80.2707,0.79,31.49,67.79,2.56
2019-06-04,Chennai,13.0827,80.2707,3.91,31.12,69.79,2.39
2019-06-05,Chennai,13.0827,80.2707,2.3,30.73,74.68,3.19
2019-06-06,Chennai,13.0827,80.2707,0.02,30.37,75.15,3.86
2019-06-07,Chennai,13.0827,80.2707,0.09,30.85,74.4,3.49
2019-06-08,Chennai,13.0827,80.2707,0.03,31.64,68.39,3.54
2019-06-09,Chennai,13.0827,80.2707,0.01,32.64,58.98,4.99
2019-06-10,Chennai,13.0827,80.2707,0.01,31.6,58.74,5.41
2019-06-11,Chennai,13.0827,80.2707,0.04,32.54,54.66,4.53
2019-06-12,Chennai,13.0827,80.2707,0.01,33.42,52.06,4.87
2019-06-13,Chennai,13.0827,80.2707,0.1,32.95,52.83,3.36
2019-06-14,Chennai,13.0827,80.2707,0.01,33.4,49.32,4.6
2019-06-15,Chennai,13.0827,80.2707,0.02,33.73,49.06,3.68
2019-06-16,Chennai,13.0827,80.2707,0.02,33.3,53.79,3.52
2019-06-17,Chennai,13.0827,80.2707,0.03,33.28,53.03,3.56
2019-06-18,Chennai,13.0827,80.2707,0.07,32.68,56.47,3.25
2019-06-19,Chennai,13.0827,80.2707,0.04,32.92,55.55,3.91
2019-06-20,Chennai,13.0827,80.2707,2.86,33.25,53.47,2.98
2019-06-21,Chennai,13.0827,80.2707,7.32,31.5,64.04,1.74
2019-06-22,Chennai,13.0827,80.2707,4.26,31.63,63.21,2.04
2019-06-23,Chennai,13.0827,80.2707,8.78,29.77,72.11,2.29
2019-06-24,Chennai,13.0827,80.2707,4.99,30.29,70.72,2.13
2019-06-25,Chennai,13.0827,80.2707,2.4,30.05,72.15,2.9
2019-06-26,Chennai,13.0827,80.2707,9.16,29.88,71.67,2.81
2019-06-27,Chennai,13.0827,80.2707,6.61,30.63,69.76,3.0
2019-06-28,Chennai,13.0827,80.2707,1.35,30.53,69.28,2.69
2019-06-29,Chennai,13.0827,80.2707,1.31,31.44,65.67,3.17
2019-06-30,Chennai,13.0827,80.2707,0.41,31.41,62.4,3.46
2019-07-01,Chennai,13.0827,80.2707,0.04,31.93,63.14,3.36
2019-07-02,Chennai,13.0827,80.2707,0.07,31.58,63.22,3.38
2019-07-03,Chennai,13.0827,80.2707,0.05,31.24,63.24,3.5
2019-07-04,Chennai,13.0827,80.2707,0.04,31.51,60.1,4.74
2019-07-05,Chennai,13.0827,80.2707,0.25,31.36,60.44,4.15
2019-07-06,Chennai,13.0827,80.2707,0.19,31.44,57.97,4.4
2019-07-07,Chennai,13.0827,80.2707,0.03,32.05,53.54,4.49
2019-07-08,Chennai,13.0827,80.2707,0.06,32.36,53.43,3.62
2019-07-09,Chennai,13.0827,80.2707,3.72,31.51,58.01,3.7
2019-07-10,Chennai,13.0827,80.2707,4.05,28.89,74.33,3.96
2019-07-11,Chennai,13.0827,80.2707,2.47,29.26,69.69,2.86
2019-07-12,Chennai,13.0827,80.2707,1.01,29.7,66.69,3.04
2019-07-13,Chennai,13.0827,80.2707,22.14,29.97,71.66,2.68
2019-07-14,Chennai,13.0827,80.2707,5.19,28.47,75.64,2.58
2019-07-15,Chennai,13.0827,80.2707,9.15,28.63,72.91,2.76
2019-07-16,Chennai,13.0827,80.2707,4.93,29.76,71.22,2.35
2019-07-17,Chennai,13.0827,80.2707,0.77,30.18,66.42,2.49
2019-07-18,Chennai,13.0827,80.2707,4.36,28.82,72.54,2.82
2019-07-19,Chennai,13.0827,80.2707,5.52,28.42,74.93,2.8
2019-07-20,Chennai,13.0827,80.2707,5.1,29.49,72.78,2.54
2019-07-21,Chennai,13.0827,80.2707,2.35,29.62,72.66,2.72
2019-07-22,Chennai,13.0827,80.2707,16.88,27.69,80.88,3.34
2019-07-23,Chennai,13.0827,80.2707,14.03,29.38,70.97,2.46
2019-07-24,Chennai,13.0827,80.2707,8.08,30.23,70.83,2.54
2019-07-25,Chennai,13.0827,80.2707,20.83,29.14,74.95,2.51
2019-07-26,Chennai,13.0827,80.2707,10.58,28.76,74.92,2.53
2019-07-27,Chennai,13.0827,80.2707,1.18,28.94,72.0,2.52
2019-07-28,Chennai,13.0827,80.2707,2.1,28.96,71.88,2.11
2019-07-29,Chennai,13.0827,80.2707,1.25,29.02,75.06,3.35
2019-07-30,Chennai,13.0827,80.2707,1.17,29.22,71.19,2.92
2019-07-31,Chennai,13.0827,80.2707,0.09,29.56,67.45,3.06
2019-08-01,Chennai,13.0827,80.2707,1.56,29.52,70.92,3.06
2019-08-02,Chennai,13.0827,80.2707,0.64,29.68,71.23,3.12
2019-08-03,Chennai,13.0827,80.2707,0.07,30.21,64.11,4.1
2019-08-04,Chennai,13.0827,80.2707,0.01,30.23,58.89,3.95
2019-08-05,Chennai,13.0827,80.2707,3.7,28.68,66.73,5.12
2019-08-06,Chennai,13.0827,80.2707,0.43,28.9,65.09,4.98
2019-08-07,Chennai,13.0827,80.2707,0.78,29.17,66.3,5.23
2019-08-08,Chennai,13.0827,80.2707,0.69,30.05,66.57,5.32
2019-08-09,Chennai,13.0827,80.2707,0.47,29.89,66.94,5.07
2019-08-10,Chennai,13.0827,80.2707,1.85,30.21,63.16,3.74
2019-08-11,Chennai,13.0827,80.2707,0.49,30.34,64.92,3.02
2019-08-12,Chennai,13.0827,80.2707,0.66,29.91,65.8,2.37
2019-08-13,Chennai,13.0827,80.2707,3.35,29.81,70.0,2.7
2019-08-14,Chennai,13.0827,80.2707,15.04,29.87,72.26,3.03
2019-08-15,Chennai,13.0827,80.2707,3.92,29.45,73.75,2.84
2019-08-16,Chennai,13.0827,80.2707,32.51,28.71,77.2,2.49
2019-08-17,Chennai,13.0827,80.2707,31.15,27.94,83.23,2.29
2019-08-18,Chennai,13.0827,80.2707,24.88,27.24,85.68,1.57
2019-08-19,Chennai,13.0827,80.2707,15.06,27.87,83.02,2.35
2019-08-20,Chennai,13.0827,80.2707,7.99,28.63,82.24,2.21
2019-08-21,Chennai,13.0827,80.2707,18.22,26.85,88.59,2.65
2019-08-22,Chennai,13.0827,80.2707,1.39,26.23,84.6,3.74
2019-08-23,Chennai,13.0827,80.2707,8.06,27.5,81.07,2.95
2019-08-24,Chennai,13.0827,80.2707,1.84,27.65,79.82,3.6
2019-08-25,Chennai,13.0827,80.2707,1.8,27.94,78.88,3.79
2019-08-26,Chennai,13.0827,80.2707,0.19,28.19,76.68,4.02
2019-08-27,Chennai,13.0827,80.2707,0.2,27.71,78.06,3.13
2019-08-28,Chennai,13.0827,80.2707,2.77,28.12,77.72,2.6
2019-08-29,Chennai,13.0827,80.2707,3.09,27.81,80.72,3.52
2019-08-30,Chennai,13.0827,80.2707,2.95,27.79,80.9,2.84
2019-08-31,Chennai,13.0827,80.2707,12.12,27.78,80.73,3.02
2019-09-01,Chennai,13.0827,80.2707,2.12,27.6,80.21,3.08
2019-09-02,Chennai,13.0827,80.2707,4.61,27.31,81.41,3.22
2019-09-03,Chennai,13.0827,80.2707,7.05,27.83,80.38,3.64
2019-09-04,Chennai,13.0827,80.2707,9.97,27.44,79.81,3.8
2019-09-05,Chennai,13.0827,80.2707,3.2,28.09,76.74,3.87
2019-09-06,Chennai,13.0827,80.2707,1.8,28.61,77.48,4.12
2019-09-07,Chennai,13.0827,80.2707,1.91,28.74,76.88,4.11
2019-09-08,Chennai,13.0827,80.2707,0.26,28.93,75.24,3.64
2019-09-09,Chennai,13.0827,80.2707,0.14,28.07,77.41,3.28
2019-09-10,Chennai,13.0827,80.2707,1.68,28.57,80.43,3.37
2019-09-11,Chennai,13.0827,80.2707,6.53,28.02,84.72,2.98
2019-09-12,Chennai,13.0827,80.2707,34.35,27.29,86.92,3.13
2019-09-13,Chennai,13.0827,80.2707,8.03,27.2,86.4,2.78
2019-09-14,Chennai,13.0827,80.2707,9.41,28.11,82.68,2.96
2019-09-15,Chennai,13.0827,80.2707,6.85,28.03,82.05,2.78
2019-09-16,Chennai,13.0827,80.2707,6.0,28.15,79.61,3.0
2019-09-17,Chennai,13.0827,80.2707,8.38,27.3,84.1,2.44
2019-09-18,Chennai,13.0827,80.2707,38.89,26.96,86.42,2.11
2019-09-19,Chennai,13.0827,80.2707,28.31,27.43,87.26,3.36
2019-09-20,Chennai,13.0827,80.2707,10.63,26.83,85.8,1.76
2019-09-21,Chennai,13.0827,80.2707,6.2,27.77,84.81,2.33
2019-09-22,Chennai,13.0827,80.2707,18.35,27.63,86.7,1.77
2019-09-23,Chennai,13.0827,80.2707,13.36,27.7,86.28,1.8
2019-09-24,Chennai,13.0827,80.2707,4.27,27.5,86.44,3.02
2019-09-25,Chennai,13.0827,80.2707,11.46,26.88,88.68,4.23
2019-09-26,Chennai,13.0827,80.2707,1.98,27.21,86.67,3.7
2019-09-27,Chennai,13.0827,80.2707,0.52,27.44,85.24,2.02
2019-09-28,Chennai,13.0827,80.2707,0.19,27.62,80.74,1.89
2019-09-29,Chennai,13.0827,80.2707,0.51,27.39,77.84,2.31
2019-09-30,Chennai,13.0827,80.2707,0.38,27.0,78.44,2.18
2019-10-01,Chennai,13.0827,80.2707,0.05,27.3,78.92,2.11
2019-10-02,Chennai,13.0827,80.2707,0.03,27.44,85.32,2.41
2019-10-03,Chennai,13.0827,80.2707,0.43,27.93,82.23,2.31
2019-10-04,Chennai,13.0827,80.2707,2.29,27.79,82.34,2.36
2019-10-05,Chennai,13.0827,80.2707,1.38,27.6,83.08,2.53
2019-10-06,Chennai,13.0827,80.2707,0.19,27.3,84.14,2.61
2019-10-07,Chennai,13.0827,80.2707,1.19,27.63,83.2,2.19
2019-10-08,Chennai,13.0827,80.2707,1.03,27.86,82.83,2.27
2019-10-09,Chennai,13.0827,80.2707,0.28,27.93,81.72,2.68
2019-10-10,Chennai,13.0827,80.2707,0.06,27.9,80.91,2.58
2019-10-11,Chennai,13.0827,80.2707,0.34,27.67,82.61,2.3
2019-10-12,Chennai,13.0827,80.2707,0.42,27.34,84.09,1.52
2019-10-13,Chennai,13.0827,80.2707,2.43,27.76,82.75,1.74
2019-10-14,Chennai,13.0827,80.2707,4.99,27.98,81.75,1.6
2019-10-15,Chennai,13.0827,80.2707,16.66,27.6,86.46,2.48
2019-10-16,Chennai,13.0827,80.2707,16.27,27.27,82.35,2.14
2019-10-17,Chennai,13.0827,80.2707,22.65,26.59,84.68,1.75
2019-10-18,Chennai,13.0827,80.2707,8.74,27.03,83.27,1.41
2019-10-19,Chennai,13.0827,80.2707,6.98,26.5,87.34,2.01
2019-10-20,Chennai,13.0827,80.2707,20.89,26.45,87.13,2.45
2019-10-21,Chennai,13.0827,80.2707,12.85,26.51,85.37,2.38
2019-10-22,Chennai,13.0827,80.2707,11.93,26.62,86.56,1.73
2019-10-23,Chennai,13.0827,80.2707,9.08,26.82,84.76,1.93
2019-10-24,Chennai,13.0827,80.2707,2.63,26.65,84.29,2.55
2019-10-25,Chennai,13.0827,80.2707,6.81,25.85,86.04,2.52
2019-10-26,Chennai,13.0827,80.2707,2.87,26.31,87.33,2.01
2019-10-27,Chennai,13.0827,80.2707,3.08,26.49,83.72,1.47
2019-10-28,Chennai,13.0827,80.2707,12.27,26.7,87.12,2.34
2019-10-29,Chennai,13.0827,80.2707,42.88,26.44,84.76,2.56
2019-10-30,Chennai,13.0827,80.2707,23.83,26.3,85.21,2.71
2019-10-31,Chennai,13.0827,80.2707,1.22,26.54,84.84,2.2
2019-11-01,Chennai,13.0827,80.2707,3.4,26.89,83.79,1.78
2019-11-02,Chennai,13.0827,80.2707,1.19,26.88,83.8,1.56
2019-11-03,Chennai,13.0827,80.2707,0.14,26.61,85.69,2.04
2019-11-04,Chennai,13.0827,80.2707,0.0,27.14,77.43,1.99
2019-11-05,Chennai,13.0827,80.2707,0.0,27.01,80.52,2.05
2019-11-06,Chennai,13.0827,80.2707,0.0,26.96,78.96,1.81
2019-11-07,Chennai,13.0827,80.2707,0.47,26.97,79.22,1.36
2019-11-08,Chennai,13.0827,80.2707,1.21,27.15,82.52,1.45
2019-11-09,Chennai,13.0827,80.2707,5.08,27.71,80.27,1.2
2019-11-10,Chennai,13.0827,80.2707,0.57,27.05,76.94,1.83
2019-11-11,Chennai,13.0827,80.2707,0.06,26.41,80.48,2.48
2019-11-12,Chennai,13.0827,80.2707,0.25,26.63,81.92,2.87
2019-11-13,Chennai,13.0827,80.2707,0.65,26.55,81.87,3.56
2019-11-14,Chennai,13.0827,80.2707,7.92,26.71,85.14,2.87
2019-11-15,Chennai,13.0827,80.2707,5.69,26.61,86.32,2.59
2019-11-16,Chennai,13.0827,80.2707,1.4,26.67,84.09,3.05
2019-11-17,Chennai,13.0827,80.2707,3.96,26.39,85.4,3.91
2019-11-18,Chennai,13.0827,80.2707,6.32,27.08,84.45,2.74
2019-11-19,Chennai,13.0827,80.2707,3.31,27.16,81.15,1.51
2019-11-20,Chennai,13.0827,80.2707,15.0,26.59,88.3,2.47
2019-11-21,Chennai,13.0827,80.2707,8.18,26.7,84.22,4.0
2019-11-22,Chennai,13.0827,80.2707,3.68,26.0,81.15,4.03
2019-11-23,Chennai,13.0827,80.2707,5.83,25.4,84.29,4.03
2019-11-24,Chennai,13.0827,80.2707,1.46,25.88,82.81,3.44
2019-11-25,Chennai,13.0827,80.2707,0.14,25.93,82.18,3.91
2019-11-26,Chennai,13.0827,80.2707,5.18,25.9,81.44,3.72
2019-11-27,Chennai,13.0827,80.2707,7.25,26.59,83.34,3.88
2019-11-28,Chennai,13.0827,80.2707,30.01,26.84,87.5,3.93
2019-11-29,Chennai,13.0827,80.2707,8.3,26.54,85.65,4.5
2019-11-30,Chennai,13.0827,80.2707,34.61,26.62,88.41,4.06
2019-12-01,Chennai,13.0827,80.2707,70.8,26.12,92.15,3.32
2019-12-02,Chennai,13.0827,80.2707,9.35,26.27,86.89,3.33
2019-12-03,Chennai,13.0827,80.2707,2.38,26.14,83.15,3.8
2019-12-04,Chennai,13.0827,80.2707,0.33,25.94,80.88,4.13
2019-12-05,Chennai,13.0827,80.2707,0.2,25.16,79.26,4.42
2019-12-06,Chennai,13.0827,80.2707,2.41,24.7,80.69,4.25
2019-12-07,Chennai,13.0827,80.2707,6.06,25.57,84.54,3.87
2019-12-08,Chennai,13.0827,80.2707,1.53,25.23,81.72,3.39
2019-12-09,Chennai,13.0827,80.2707,0.42,25.07,78.02,3.33
2019-12-10,Chennai,13.0827,80.2707,0.21,24.74,79.9,3.06
2019-12-11,Chennai,13.0827,80.2707,0.07,24.66,79.26,2.93
2019-12-12,Chennai,13.0827,80.2707,0.84,25.0,81.2,2.84
2019-12-13,Chennai,13.0827,80.2707,5.27,25.37,83.46,2.71
2019-12-14,Chennai,13.0827,80.2707,12.55,25.58,84.32,3.47
2019-12-15,Chennai,13.0827,80.2707,1.11,25.03,82.5,3.1
2019-12-16,Chennai,13.0827,80.2707,5.06,25.31,84.78,3.33
2019-12-17,Chennai,13.0827,80.2707,0.77,25.21,81.28,4.14
2019-12-18,Chennai,13.0827,80.2707,0.43,25.37,82.36,3.71
2019-12-19,Chennai,13.0827,80.2707,0.09,25.25,81.69,3.61
2019-12-20,Chennai,13.0827,80.2707,0.05,25.04,81.39,2.99
2019-12-21,Chennai,13.0827,80.2707,0.0,24.62,82.66,2.75
2019-12-22,Chennai,13.0827,80.2707,0.01,24.52,79.27,2.76
2019-12-23,Chennai,13.0827,80.2707,0.0,24.53,77.15,2.73
2019-12-24,Chennai,13.0827,80.2707,1.83,24.94,83.17,3.3
2019-12-25,Chennai,13.0827,80.2707,0.1,25.02,81.74,3.16
2019-12-26,Chennai,13.0827,80.2707,0.01,24.57,79.64,2.14
2019-12-27,Chennai,13.0827,80.2707,0.01,24.51,77.14,1.91
2019-12-28,Chennai,13.0827,80.2707,0.15,24.9,78.39,2.61
2019-12-29,Chennai,13.0827,80.2707,3.42,24.8,81.21,3.16
2019-12-30,Chennai,13.0827,80.2707,8.1,24.76,83.83,3.01
2019-12-31,Chennai,13.0827,80.2707,2.41,25.26,82.46,3.03
2020-01-01,Chennai,13.0827,80.2707,20.58,25.75,85.51,2.43
2020-01-02,Chennai,13.0827,80.2707,2.72,25.68,86.26,2.02
